agent,group,model,AS_fit,DB_fit,SG_fit,Unnamed: 0,VS_fit,fit_AS,fit_ASG,fit_DB,fit_SG,fit_VS,id,r2,lambda,beta,tau,par,initial_eps_soc,eta_eps_soc
3,23,SG,336.501256666538,338.8927506170209,337.7770809435199,22560,350.92611124945506,316.24791079160275,327.02305433449624,326.0224393420661,324.21382751230556,330.8558785874321,32,0.3963943400881032,1.567354404502367,0.07734019387199852,0.0788934655716001,18.999999999999996,,
3,23,ASG,336.501256666538,338.8927506170209,337.7770809435199,22560,350.92611124945506,316.24791079160275,327.02305433449624,326.0224393420661,324.21382751230556,330.8558785874321,32,0.3911642571429633,1.5625634220144815,0.08047756311730934,0.07831531294711049,,18.961058485623212,0.027861381511283565
2,23,AS,397.9336958012254,396.2387335069616,394.00178993753576,26640,399.5771245902181,397.9336958012253,391.42778468269285,396.2387335069616,394.0017899375357,399.577124590218,33,0.25170211224768274,0.8265189241588831,0.32944510509448144,0.05620806430394715,,,
2,23,DB,397.9336958012254,396.2387335069616,394.00178993753576,26640,399.5771245902181,397.9336958012253,391.42778468269285,396.2387335069616,394.0017899375357,399.577124590218,33,0.25550827088640404,0.8633902493891349,0.3267447924732413,0.057270018462860506,0.2329622765747396,,
2,23,VS,397.9336958012254,396.2387335069616,394.00178993753576,26640,399.5771245902181,397.9336958012253,391.42778468269285,396.2387335069616,394.0017899375357,399.577124590218,33,0.2481305720188806,1.0672739301210794,0.26469705008976124,0.078873382541571,0.116,,
2,23,SG,397.9336958012254,396.2387335069616,394.00178993753576,26640,399.5771245902181,397.9336958012253,391.42778468269285,396.2387335069616,394.0017899375357,399.577124590218,33,0.2585785862459773,0.6684662322644637,0.36639516313810905,0.04209820354558639,7.630477276994455,,
2,23,ASG,397.9336958012254,396.2387335069616,394.00178993753576,26640,399.5771245902181,397.9336958012253,391.42778468269285,396.2387335069616,394.0017899375357,399.577124590218,33,0.26337061904333153,0.5677901117101005,0.39107938372477336,0.03523616843419944,,9.086161239236104,0.016995421140471874
4,23,AS,360.4509775796281,363.7492446142148,362.1540251073638,28800,376.483357656357,336.501256666538,338.32738387191034,338.89275061702097,337.7770809435199,350.926111249455,34,0.3673658853754846,1.3803457254978555,0.1870051492444125,0.06897393460980485,,,
4,23,DB,360.4509775796281,363.7492446142148,362.1540251073638,28800,376.483357656357,336.501256666538,338.32738387191034,338.89275061702097,337.7770809435199,350.926111249455,34,0.36291271274188175,1.4032185887408684,0.17889594688636218,0.07183243284594087,0.21428570000000002,,
4,23,VS,360.4509775796281,363.7492446142148,362.1540251073638,28800,376.483357656357,336.501256666538,338.32738387191034,338.89275061702097,337.7770809435199,350.926111249455,34,0.33876318411811246,1.8072790353430894,0.009691999121164818,0.11793190774476629,0.116,,
4,23,SG,360.4509775796281,363.7492446142148,362.1540251073638,28800,376.483357656357,336.501256666538,338.32738387191034,338.89275061702097,337.7770809435199,350.926111249455,34,0.36504293104159186,1.384540243886885,0.17839404831728817,0.0708164345620293,18.999999999999996,,
4,23,ASG,360.4509775796281,363.7492446142148,362.1540251073638,28800,376.483357656357,336.501256666538,338.32738387191034,338.89275061702097,337.7770809435199,350.926111249455,34,0.3640164971281435,1.3920024167678697,0.17815100196094716,0.07075974705874433,,18.5661204666891,0.08364829538476815
1,23,AS,316.2479107916027,326.0224393420661,324.2138275123055,29520,330.855878587432,360.4509775796281,361.9928287477745,363.74924461421483,362.15402510736374,376.483357656357,35,0.3246628261156618,1.4355135100481917,0.1261012198330882,0.05992238516006893,,,
1,23,DB,316.2479107916027,326.0224393420661,324.2138275123055,29520,330.855878587432,360.4509775796281,361.9928287477745,363.74924461421483,362.15402510736374,376.483357656357,35,0.3184610181889972,1.4551171381454455,0.12671797664907883,0.06167384245112527,0.21648493541111025,,
1,23,VS,316.2479107916027,326.0224393420661,324.2138275123055,29520,330.855878587432,360.4509775796281,361.9928287477745,363.74924461421483,362.15402510736374,376.483357656357,35,0.29394505387087,1.6839710359520688,0.0069667093384093584,0.09256170237751093,0.116,,
1,23,SG,316.2479107916027,326.0224393420661,324.2138275123055,29520,330.855878587432,360.4509775796281,361.9928287477745,363.74924461421483,362.15402510736374,376.483357656357,35,0.32154617270134267,1.192146660736974,0.16665423268250634,0.05281137718628356,17.416557981239578,,
1,23,ASG,316.2479107916027,326.0224393420661,324.2138275123055,29520,330.855878587432,360.4509775796281,361.9928287477745,363.74924461421483,362.15402510736374,376.483357656357,35,0.32184711372563884,1.1411736120650242,0.1752699424743044,0.05149156955359502,,17.631768599668565,0.032320418540113256
4,25,AS,397.6913968773323,404.2112644046794,399.7185287867808,11520,406.6768807756139,372.4853646360451,372.55674536557035,374.6054551869608,372.54701888080945,374.9664149271267,36,0.3001966526787942,1.049867143359589,0.31727726440504456,0.06569356387470045,,,
4,25,DB,397.6913968773323,404.2112644046794,399.7185287867808,11520,406.6768807756139,372.4853646360451,372.55674536557035,374.6054551869608,372.54701888080945,374.9664149271267,36,0.29620331570835373,0.9317293249814999,0.35541012138167355,0.060797024048030585,0.21428570000000002,,
4,25,VS,397.6913968773323,404.2112644046794,399.7185287867808,11520,406.6768807756139,372.4853646360451,372.55674536557035,374.6054551869608,372.54701888080945,374.9664149271267,36,0.29541111226025807,1.4560595955039237,0.18144520879678905,0.08941123624228198,0.116,,
4,25,SG,397.6913968773323,404.2112644046794,399.7185287867808,11520,406.6768807756139,372.4853646360451,372.55674536557035,374.6054551869608,372.54701888080945,374.9664149271267,36,0.3000522216046585,1.0282238936511319,0.3172679022291121,0.06614406608548362,18.999999999999996,,
4,25,ASG,397.6913968773323,404.2112644046794,399.7185287867808,11520,406.6768807756139,372.4853646360451,372.55674536557035,374.6054551869608,372.54701888080945,374.9664149271267,36,0.3000360276989441,1.1832584079798283,0.27608295615974676,0.07241092597051181,,18.999999999999996,0.009397196674216825
3,25,AS,402.1589595745861,403.1179783061807,407.07440505065887,18720,398.5524994607065,393.5603785098279,404.01008281976743,402.45938855865694,419.40234141407535,423.1896191262685,37,0.2613159132241893,1.2092765983295777,0.2524805876237932,0.05840080414519846,,,
3,25,DB,402.1589595745861,403.1179783061807,407.07440505065887,18720,398.5524994607065,393.5603785098279,404.01008281976743,402.45938855865694,419.40234141407535,423.1896191262685,37,0.2446725203156354,1.211569837878962,0.2534763529165617,0.06013791058166236,0.21428570000000002,,
3,25,VS,402.1589595745861,403.1179783061807,407.07440505065887,18720,398.5524994607065,393.5603785098279,404.01008281976743,402.45938855865694,419.40234141407535,423.1896191262685,37,0.20519463928478687,2.1368753238085527,0.006765534588243798,0.10469598337388752,0.116,,
3,25,SG,402.1589595745861,403.1179783061807,407.07440505065887,18720,398.5524994607065,393.5603785098279,404.01008281976743,402.45938855865694,419.40234141407535,423.1896191262685,37,0.2124810908348494,1.318814373317228,0.21587959298668158,0.06560168147625875,18.999999999999996,,
3,25,ASG,402.1589595745861,403.1179783061807,407.07440505065887,18720,398.5524994607065,393.5603785098279,404.01008281976743,402.45938855865694,419.40234141407535,423.1896191262685,37,0.2417109442987418,1.6176155101387284,0.13657677824380293,0.0785774394165468,,18.999999999999996,0.008660120193470879
1,25,AS,372.4853646360451,374.6054551869608,372.54701888080945,21600,374.9664149271267,402.1589595745861,410.4255546876753,403.1179783061807,407.07440505065887,398.5524994607065,38,0.2448905148031542,1.0452492771158999,0.24824048788552755,0.05975763701090707,,,
1,25,DB,372.4853646360451,374.6054551869608,372.54701888080945,21600,374.9664149271267,402.1589595745861,410.4255546876753,403.1179783061807,407.07440505065887,398.5524994607065,38,0.24301408703184102,1.048269889771233,0.246774732141557,0.06071335742121487,0.21428570000000002,,
1,25,VS,372.4853646360451,374.6054551869608,372.54701888080945,21600,374.9664149271267,402.1589595745861,410.4255546876753,403.1179783061807,407.07440505065887,398.5524994607065,38,0.2513281382487604,1.0929874076405164,0.23686136082586312,0.06343386640360527,0.116,,
1,25,SG,372.4853646360451,374.6054551869608,372.54701888080945,21600,374.9664149271267,402.1589595745861,410.4255546876753,403.1179783061807,407.07440505065887,398.5524994607065,38,0.23523474589250426,1.0270970801354646,0.24585124062129182,0.05905626072810548,18.241639147071,,
1,25,ASG,372.4853646360451,374.6054551869608,372.54701888080945,21600,374.9664149271267,402.1589595745861,410.4255546876753,403.1179783061807,407.07440505065887,398.5524994607065,38,0.22899537050506735,1.0302127112342632,0.2456541530187697,0.05927657898296996,,18.999999999999996,0.05546834239440145
2,25,AS,393.5603785098279,402.459388558657,419.4023414140753,22320,423.1896191262685,397.6913968773324,407.5339326712727,404.2112644046794,399.7185287867808,406.67688077561394,39,0.2595973469258795,0.7886053755401248,0.42532021714214646,0.04173357347475304,,,
2,25,DB,393.5603785098279,402.459388558657,419.4023414140753,22320,423.1896191262685,397.6913968773324,407.5339326712727,404.2112644046794,399.7185287867808,406.67688077561394,39,0.24745897216383123,0.9701344719030017,0.3661405128345926,0.05159288295693243,0.21428570000000002,,
2,25,VS,393.5603785098279,402.459388558657,419.4023414140753,22320,423.1896191262685,397.6913968773324,407.5339326712727,404.2112644046794,399.7185287867808,406.67688077561394,39,0.2428686065767527,1.905957013973899,0.04768511382302512,0.10706969049629254,0.116,,
2,25,SG,393.5603785098279,402.459388558657,419.4023414140753,22320,423.1896191262685,397.6913968773324,407.5339326712727,404.2112644046794,399.7185287867808,406.67688077561394,39,0.2558233305511936,1.403194617032571,0.22366679093573227,0.07481692140129591,18.999999999999996,,
2,25,ASG,393.5603785098279,402.459388558657,419.4023414140753,22320,423.1896191262685,397.6913968773324,407.5339326712727,404.2112644046794,399.7185287867808,406.67688077561394,39,0.2412729887123721,1.2384449311519865,0.2702619325176725,0.06853331844209817,,18.999999999999996,0.005819402245738362
2,26,AS,893.5000053437861,400.49506602495046,409.36882716653577,7680,421.90624328184913,458.8717817750221,461.70179704592135,459.1253110701714,449.16978986362926,449.7708473629066,40,0.14569465843418586,1.0624918167141302,0.29905093534379346,0.058529626411336994,,,
2,26,DB,893.5000053437861,400.49506602495046,409.36882716653577,7680,421.90624328184913,458.8717817750221,461.70179704592135,459.1253110701714,449.16978986362926,449.7708473629066,40,0.14522264982591704,1.622103573483746,0.15606350314509806,0.09182955515219705,0.21428570000000002,,
